,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
195,135,175,121,141749,141749,40.4414845,-3.6928901,-3.6983033,40.3962687,1365,2020-08-07T19:00:00Z
196,135,175,121,143761,143761,40.4414845,-3.6928901,-3.6983033,40.3962687,709,2020-08-05T08:00:00Z
197,135,175,121,144075,144075,40.4414845,-3.6928901,-3.6983033,40.3962687,1149,2020-08-09T14:00:00Z
198,135,175,121,145367,145367,40.4414845,-3.6928901,-3.6983033,40.3962687,3130,2020-08-28T05:00:00Z
199,135,175,121,145585,145585,40.4414845,-3.6928901,-3.6983033,40.3962687,1093,2020-08-31T09:00:00Z
200,135,175,121,145786,145786,40.4414845,-3.6928901,-3.6983033,40.3962687,9181,2020-08-03T16:00:00Z
201,135,175,121,150124,150124,40.4414845,-3.6928901,-3.6983033,40.3962687,1191,2020-08-01T21:00:00Z
202,135,175,121,152962,152962,40.4414845,-3.6928901,-3.6983033,40.3962687,1109,2020-08-09T13:00:00Z
203,135,175,121,155147,155147,40.4414845,-3.6928901,-3.6983033,40.3962687,1659,2020-08-09T13:00:00Z
204,135,175,121,157177,157177,40.4414845,-3.6928901,-3.6983033,40.3962687,606,2020-08-06T19:00:00Z
205,135,175,121,158248,158248,40.4414845,-3.6928901,-3.6983033,40.3962687,1377,2020-08-23T17:00:00Z
206,135,175,121,162278,162278,40.4414845,-3.6928901,-3.6983033,40.3962687,1455,2020-08-15T16:00:00Z
207,135,175,121,166498,166498,40.4414845,-3.6928901,-3.6983033,40.3962687,731,2020-08-12T07:00:00Z
208,135,175,121,173965,173965,40.4414845,-3.6928901,-3.6983033,40.3962687,528,2020-08-24T14:00:00Z
209,135,175,121,174672,174672,40.4414845,-3.6928901,-3.6983033,40.3962687,2091,2020-08-02T23:00:00Z
210,135,175,121,174978,174978,40.4414845,-3.6928901,-3.6983033,40.3962687,1207,2020-08-06T11:00:00Z
211,135,175,121,176191,176191,40.4414845,-3.6928901,-3.6983033,40.3962687,796,2020-08-25T06:00:00Z
212,135,175,121,179962,179962,40.4414845,-3.6928901,-3.6983033,40.3962687,766,2020-08-14T11:00:00Z
213,135,175,121,182265,182265,40.4414845,-3.6928901,-3.6983033,40.3962687,1170,2020-08-16T13:00:00Z
214,135,175,121,185304,185304,40.4414845,-3.6928901,-3.6983033,40.3962687,2946,2020-08-28T05:00:00Z
215,135,175,121,188151,188151,40.4414845,-3.6928901,-3.6983033,40.3962687,1242,2020-08-06T11:00:00Z
216,135,175,121,191982,191982,40.4414845,-3.6928901,-3.6983033,40.3962687,848,2020-08-28T22:00:00Z
217,135,175,121,192093,192093,40.4414845,-3.6928901,-3.6983033,40.3962687,2122,2020-08-30T14:00:00Z
218,135,175,121,193074,193074,40.4414845,-3.6928901,-3.6983033,40.3962687,4004,2020-08-13T18:00:00Z
219,135,175,121,199264,199264,40.4414845,-3.6928901,-3.6983033,40.3962687,4596,2020-08-06T17:00:00Z
220,135,175,121,200095,200095,40.4414845,-3.6928901,-3.6983033,40.3962687,1006,2020-08-19T23:00:00Z
221,135,175,121,204696,204696,40.4414845,-3.6928901,-3.6983033,40.3962687,833,2020-08-20T19:00:00Z
222,135,175,121,205055,205055,40.4414845,-3.6928901,-3.6983033,40.3962687,659,2020-08-25T16:00:00Z
223,135,175,121,205616,205616,40.4414845,-3.6928901,-3.6983033,40.3962687,629,2020-08-01T23:00:00Z
224,135,175,121,205739,205739,40.4414845,-3.6928901,-3.6983033,40.3962687,9145,2020-08-03T16:00:00Z
225,135,175,121,208300,208300,40.4414845,-3.6928901,-3.6983033,40.3962687,1332,2020-08-07T21:00:00Z
226,135,175,121,212759,212759,40.4414845,-3.6928901,-3.6983033,40.3962687,1108,2020-08-08T18:00:00Z
227,135,175,121,222974,222974,40.4414845,-3.6928901,-3.6983033,40.3962687,1215,2020-08-27T19:00:00Z
228,135,175,121,230123,230123,40.4414845,-3.6928901,-3.6983033,40.3962687,1494,2020-08-04T20:00:00Z
229,135,175,121,230927,230927,40.4414845,-3.6928901,-3.6983033,40.3962687,2013,2020-08-17T17:00:00Z
230,135,175,121,231750,231750,40.4414845,-3.6928901,-3.6983033,40.3962687,671,2020-08-28T19:00:00Z
231,135,175,121,234227,234227,40.4414845,-3.6928901,-3.6983033,40.3962687,1112,2020-08-01T21:00:00Z
232,135,175,121,234745,234745,40.4414845,-3.6928901,-3.6983033,40.3962687,3078,2020-08-08T22:00:00Z
233,135,175,121,236423,236423,40.4414845,-3.6928901,-3.6983033,40.3962687,698,2020-08-01T19:00:00Z
234,135,175,121,238786,238786,40.4414845,-3.6928901,-3.6983033,40.3962687,774,2020-08-03T11:00:00Z
235,135,175,121,243985,243985,40.4414845,-3.6928901,-3.6983033,40.3962687,4156,2020-08-13T18:00:00Z
236,135,175,121,249465,249465,40.4414845,-3.6928901,-3.6983033,40.3962687,2893,2020-08-28T05:00:00Z
237,135,175,121,256218,256218,40.4414845,-3.6928901,-3.6983033,40.3962687,6333,2020-08-30T14:00:00Z
