,start_station,end_station,size,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index
787,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,787,2021-04-02T16:00:00Z,237997
788,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,645,2021-04-14T17:00:00Z,244059
789,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,1145,2021-04-18T10:00:00Z,244406
790,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,683,2021-04-10T14:00:00Z,248783
791,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,750,2021-04-04T20:00:00Z,255607
792,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,703,2021-04-17T08:00:00Z,256691
793,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,756,2021-04-13T07:00:00Z,263638
794,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,660,2021-04-05T20:00:00Z,268067
795,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,959,2021-04-06T17:00:00Z,268143
796,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,2565,2021-04-18T10:00:00Z,269208
797,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,846,2021-04-16T13:00:00Z,271493
798,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,1008,2021-04-16T10:00:00Z,276416
799,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,746,2021-04-15T13:00:00Z,286275
800,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,1181,2021-04-30T17:00:00Z,292510
801,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,766,2021-04-19T13:00:00Z,298938
802,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,673,2021-04-26T14:00:00Z,312003
803,220,132,79,40.4061548,-3.6514264,-3.7035911,40.4463889,612,2021-04-13T12:00:00Z,315845
804,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,257,2021-04-01T01:00:00Z,23
805,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,226,2021-04-01T01:00:00Z,24
806,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,276,2021-04-15T21:00:00Z,5403
807,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,386,2021-04-26T09:00:00Z,6294
808,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,469,2021-04-19T15:00:00Z,23193
809,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,390,2021-04-02T21:00:00Z,29197
810,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,324,2021-04-21T21:00:00Z,40763
811,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,374,2021-04-30T12:00:00Z,41391
812,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,373,2021-04-11T23:00:00Z,44753
813,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,357,2021-04-20T13:00:00Z,48080
814,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,320,2021-04-13T08:00:00Z,49886
815,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,296,2021-04-22T22:00:00Z,50826
816,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,416,2021-04-06T17:00:00Z,56862
817,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,336,2021-04-15T12:00:00Z,57615
818,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,336,2021-04-20T21:00:00Z,73127
819,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,396,2021-04-10T23:00:00Z,74710
820,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,348,2021-04-22T14:00:00Z,78145
821,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,411,2021-04-19T16:00:00Z,80289
822,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,331,2021-04-13T19:00:00Z,82261
823,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,421,2021-04-29T09:00:00Z,88508
824,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,325,2021-04-06T12:00:00Z,111402
825,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,285,2021-04-29T21:00:00Z,115890
826,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,407,2021-04-16T12:00:00Z,117266
827,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,647,2021-04-22T11:00:00Z,117761
828,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,252,2021-04-27T21:00:00Z,120736
829,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,354,2021-04-02T21:00:00Z,128539
830,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,354,2021-04-23T17:00:00Z,137657
831,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,378,2021-04-30T15:00:00Z,138177
832,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,286,2021-04-13T23:00:00Z,139294
833,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,337,2021-04-07T10:00:00Z,143788
834,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,351,2021-04-15T08:00:00Z,144426
835,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,267,2021-04-06T19:00:00Z,146157
836,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,290,2021-04-13T23:00:00Z,146786
837,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,446,2021-04-27T09:00:00Z,147931
838,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,299,2021-04-25T23:00:00Z,155333
839,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,309,2021-04-11T20:00:00Z,159096
840,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,268,2021-04-29T21:00:00Z,165611
841,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,447,2021-04-06T14:00:00Z,168590
842,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,4915,2021-04-13T14:00:00Z,169192
843,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,327,2021-04-14T12:00:00Z,179261
844,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,388,2021-04-26T21:00:00Z,182883
845,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,373,2021-04-08T22:00:00Z,186373
846,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,345,2021-04-01T19:00:00Z,190785
847,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,412,2021-04-01T20:00:00Z,193273
848,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,440,2021-04-02T21:00:00Z,193324
849,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,274,2021-04-03T22:00:00Z,198320
850,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,410,2021-04-09T09:00:00Z,201412
851,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,485,2021-04-17T11:00:00Z,209459
852,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,366,2021-04-29T14:00:00Z,210430
853,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,274,2021-04-03T22:00:00Z,210754
854,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,389,2021-04-02T10:00:00Z,213112
855,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,316,2021-04-05T16:00:00Z,225715
856,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,446,2021-04-10T23:00:00Z,236218
857,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,864,2021-04-22T18:00:00Z,242284
858,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,410,2021-04-21T08:00:00Z,247221
859,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,587,2021-04-20T09:00:00Z,249598
860,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,315,2021-04-16T21:00:00Z,251818
861,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,307,2021-04-01T20:00:00Z,255416
862,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,308,2021-04-07T21:00:00Z,255922
863,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,372,2021-04-21T14:00:00Z,259486
864,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,372,2021-04-08T22:00:00Z,263333
865,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,334,2021-04-20T21:00:00Z,266949
866,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,9995,2021-04-18T10:00:00Z,269228
867,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,398,2021-04-29T19:00:00Z,270124
868,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,499,2021-04-14T08:00:00Z,281251
869,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,314,2021-04-28T21:00:00Z,282481
870,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,262,2021-04-07T21:00:00Z,285678
871,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,286,2021-04-01T21:00:00Z,290076
872,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,327,2021-04-19T20:00:00Z,294041
873,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,480,2021-04-24T11:00:00Z,294467
874,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,2343,2021-04-20T11:00:00Z,296522
875,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,352,2021-04-22T09:00:00Z,299201
876,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,366,2021-04-12T08:00:00Z,300750
877,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,444,2021-04-21T20:00:00Z,304108
878,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,329,2021-04-21T21:00:00Z,304113
879,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,370,2021-04-06T17:00:00Z,305229
880,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,300,2021-04-11T23:00:00Z,305675
881,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,372,2021-04-28T10:00:00Z,317049
882,57,181,79,40.4296363,-3.7128181,-3.67664,40.4181748,299,2021-04-22T22:00:00Z,321669
883,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1474,2021-04-04T17:00:00Z,6954
884,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1280,2021-04-04T18:00:00Z,9341
885,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,652,2021-04-16T13:00:00Z,12843
886,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,2064,2021-04-24T13:00:00Z,16088
887,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,709,2021-04-30T13:00:00Z,19120
888,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,631,2021-04-12T17:00:00Z,25036
889,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,13254,2021-04-12T13:00:00Z,25040
890,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,687,2021-04-13T05:00:00Z,27630
891,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,803,2021-04-28T09:00:00Z,31275
892,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,801,2021-04-07T04:00:00Z,31961
893,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,821,2021-04-26T10:00:00Z,33604
894,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,855,2021-04-04T11:00:00Z,46582
895,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,825,2021-04-16T21:00:00Z,52730
896,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,7428,2021-04-04T10:00:00Z,54152
897,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,563,2021-04-21T15:00:00Z,65664
898,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,852,2021-04-18T11:00:00Z,70339
899,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1470,2021-04-03T11:00:00Z,74025
900,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,729,2021-04-29T15:00:00Z,81099
901,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,623,2021-04-28T05:00:00Z,83489
902,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,660,2021-04-14T11:00:00Z,92219
903,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,584,2021-04-22T19:00:00Z,95444
904,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,682,2021-04-12T06:00:00Z,96975
905,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,649,2021-04-21T05:00:00Z,100337
906,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,694,2021-04-09T05:00:00Z,101889
907,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,588,2021-04-08T06:00:00Z,104222
908,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,678,2021-04-05T18:00:00Z,106492
909,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,645,2021-04-23T05:00:00Z,108015
910,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,2024,2021-04-24T14:00:00Z,108180
911,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,817,2021-04-04T17:00:00Z,111266
912,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,562,2021-04-09T16:00:00Z,111713
913,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,854,2021-04-24T19:00:00Z,120533
914,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,937,2021-04-07T08:00:00Z,131326
915,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,609,2021-04-05T05:00:00Z,138469
916,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,822,2021-04-21T18:00:00Z,140065
917,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,665,2021-04-06T05:00:00Z,148598
918,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,654,2021-04-19T18:00:00Z,149809
919,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,573,2021-04-22T06:00:00Z,150019
920,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1041,2021-04-04T17:00:00Z,150963
921,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,689,2021-04-21T16:00:00Z,155044
922,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,731,2021-04-05T15:00:00Z,158503
923,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,714,2021-04-30T15:00:00Z,160707
924,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,590,2021-04-27T05:00:00Z,162852
925,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,828,2021-04-15T05:00:00Z,164297
926,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,644,2021-04-26T18:00:00Z,165333
927,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1241,2021-04-01T16:00:00Z,168209
928,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1548,2021-04-01T18:00:00Z,180735
929,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,639,2021-04-16T08:00:00Z,181999
930,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,963,2021-04-27T18:00:00Z,182939
931,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,747,2021-04-23T16:00:00Z,185193
932,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,724,2021-04-07T05:00:00Z,188681
933,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,650,2021-04-16T05:00:00Z,189479
934,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,644,2021-04-26T05:00:00Z,190317
935,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,954,2021-04-04T17:00:00Z,195889
936,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,812,2021-04-20T18:00:00Z,202426
937,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,718,2021-04-19T08:00:00Z,214576
938,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,667,2021-04-01T19:00:00Z,215594
939,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,678,2021-04-02T17:00:00Z,225481
940,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,743,2021-04-04T15:00:00Z,238135
941,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,805,2021-04-30T16:00:00Z,260194
942,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,911,2021-04-04T17:00:00Z,260441
943,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,607,2021-04-23T16:00:00Z,262133
944,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,682,2021-04-24T12:00:00Z,264708
945,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,675,2021-04-30T06:00:00Z,267680
946,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,742,2021-04-18T14:00:00Z,271661
947,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1490,2021-04-04T17:00:00Z,272935
948,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,717,2021-04-28T16:00:00Z,274966
949,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,714,2021-04-24T12:00:00Z,277184
950,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,775,2021-04-28T17:00:00Z,284893
951,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,731,2021-04-30T15:00:00Z,289984
952,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,1687,2021-04-06T17:00:00Z,290434
953,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,817,2021-04-04T14:00:00Z,292730
954,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,653,2021-04-17T21:00:00Z,301279
955,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,609,2021-04-29T19:00:00Z,304732
956,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,923,2021-04-24T07:00:00Z,306795
957,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,612,2021-04-20T05:00:00Z,308945
958,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,572,2021-04-14T14:00:00Z,310974
959,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,635,2021-04-14T05:00:00Z,313429
960,132,220,78,40.4463889,-3.7035911,-3.6514264,40.4061548,2939,2021-04-10T14:00:00Z,320528
961,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,450,2021-04-12T07:00:00Z,5027
962,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,487,2021-04-28T12:00:00Z,8881
963,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,524,2021-04-15T07:00:00Z,15242
964,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,504,2021-04-14T16:00:00Z,17652
965,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1823,2021-04-07T08:00:00Z,19630
966,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,623,2021-04-13T11:00:00Z,27655
967,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,564,2021-04-13T11:00:00Z,27656
968,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,536,2021-04-08T14:00:00Z,29682
969,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,492,2021-04-14T12:00:00Z,30120
970,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,457,2021-04-14T12:00:00Z,30124
971,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,446,2021-04-18T08:00:00Z,32979
972,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,598,2021-04-10T07:00:00Z,39726
973,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,609,2021-04-06T18:00:00Z,54387
974,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,501,2021-04-27T12:00:00Z,66076
975,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,637,2021-04-21T12:00:00Z,68159
976,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,438,2021-04-21T16:00:00Z,73194
977,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,452,2021-04-01T14:00:00Z,73915
978,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,572,2021-04-05T09:00:00Z,76632
979,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1709,2021-04-07T08:00:00Z,76830
980,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,575,2021-04-12T10:00:00Z,77218
981,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,529,2021-04-26T11:00:00Z,85818
982,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,553,2021-04-22T14:00:00Z,92985
983,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1283,2021-04-30T20:00:00Z,111053
984,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,418,2021-04-23T11:00:00Z,115389
985,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,606,2021-04-19T12:00:00Z,120044
986,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,592,2021-04-14T20:00:00Z,127077
987,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,544,2021-04-19T18:00:00Z,129970
988,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,474,2021-04-15T11:00:00Z,131985
989,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,519,2021-04-28T12:00:00Z,135499
990,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,469,2021-04-15T07:00:00Z,136882
991,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,869,2021-04-11T16:00:00Z,144152
992,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,692,2021-04-24T11:00:00Z,145227
993,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,526,2021-04-21T16:00:00Z,149984
994,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,497,2021-04-12T11:00:00Z,151664
995,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,522,2021-04-30T10:00:00Z,155698
996,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,696,2021-04-14T10:00:00Z,156790
997,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,558,2021-04-14T12:00:00Z,159285
998,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,528,2021-04-08T11:00:00Z,166266
999,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,637,2021-04-15T12:00:00Z,166861
1000,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,554,2021-04-28T16:00:00Z,170518
1001,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,466,2021-04-27T19:00:00Z,172918
1002,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,588,2021-04-14T07:00:00Z,174179
1003,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1855,2021-04-07T08:00:00Z,188704
1004,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,821,2021-04-05T17:00:00Z,195984
1005,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,594,2021-04-22T11:00:00Z,204997
1006,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,596,2021-04-06T09:00:00Z,206096
1007,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,559,2021-04-29T16:00:00Z,212935
1008,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,558,2021-04-17T12:00:00Z,216942
1009,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,723,2021-04-20T17:00:00Z,217225
1010,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,586,2021-04-13T18:00:00Z,233949
1011,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,504,2021-04-16T10:00:00Z,234176
1012,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,656,2021-04-24T16:00:00Z,234917
1013,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,441,2021-04-20T15:00:00Z,239572
1014,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,557,2021-04-27T07:00:00Z,240082
1015,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1009,2021-04-17T18:00:00Z,244375
1016,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,542,2021-04-21T07:00:00Z,244656
1017,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,659,2021-04-24T16:00:00Z,244993
1018,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,527,2021-04-26T12:00:00Z,254962
1019,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,452,2021-04-20T16:00:00Z,256995
1020,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,565,2021-04-13T16:00:00Z,258785
1021,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,541,2021-04-08T12:00:00Z,263267
1022,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1794,2021-04-07T08:00:00Z,273191
1023,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,498,2021-04-27T11:00:00Z,274843
1024,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,467,2021-04-06T07:00:00Z,278040
1025,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,533,2021-04-28T16:00:00Z,280045
1026,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,578,2021-04-03T20:00:00Z,280416
1027,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,529,2021-04-08T16:00:00Z,290613
1028,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,543,2021-04-06T16:00:00Z,292930
1029,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,521,2021-04-16T15:00:00Z,293753
1030,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,489,2021-04-17T08:00:00Z,293810
1031,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,558,2021-04-13T10:00:00Z,298391
1032,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,534,2021-04-23T11:00:00Z,299300
1033,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1723,2021-04-07T08:00:00Z,300374
1034,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,1757,2021-04-07T08:00:00Z,300375
1035,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,500,2021-04-19T16:00:00Z,308901
1036,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,447,2021-04-27T16:00:00Z,312097
1037,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,483,2021-04-23T15:00:00Z,314308
1038,132,42,78,40.4463889,-3.7035911,-3.6982294,40.4107714,589,2021-04-21T12:00:00Z,319020
1039,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,344,2021-04-10T21:00:00Z,4957
1040,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,405,2021-04-10T21:00:00Z,14887
1041,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,374,2021-04-04T08:00:00Z,16732
1042,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,308,2021-04-17T08:00:00Z,22978
1043,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,509,2021-04-27T12:00:00Z,33698
1044,17,43,78,40.4231675,-3.7041859,-3.7025446,40.4100889,459,2021-04-10T15:00:00Z,34845
