MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,25;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
7946819;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;042;GOYA;OPERATIVO;;CALLE;LOMBIA;18;11015545;MU-51
7946820;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;042;GOYA;OPERATIVO;;CALLE;LOMBIA;18;11015545;MU-51
7946831;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;JUAN BRAVO;62;11019099;MU-51
7946832;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;JUAN BRAVO;62;11019099;MU-51
7946833;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;JUAN BRAVO;62;11019099;MU-51
7946834;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;JUAN BRAVO;62;11019099;MU-51
7946860;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946857;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946859;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946856;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946863;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946861;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946862;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946858;ACB - Aparcabicis carril bicicletas;12;USERA;122;ORCASUR;OPERATIVO;;CALLE;EDUARDO BARREIROS;6;31006768;ACB
7946874;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;MU-51
7946875;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;MU-51
7946876;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;MU-51
7946877;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;MU-51
7946878;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;MU-51
7946987;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;20;31001897;MU-51
7946988;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;20;31001897;MU-51
7946989;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;16;31001897;MU-51
7946990;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;16;31001897;MU-51
7947141;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;VARA DE REY;11;20135103;MU-51
7947403;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;PEÑUELAS;29;20007398;MU-38
7947404;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;PEÑUELAS;29;20007398;MU-38
7947405;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;MELANCOLICOS;51;11008217;
7947406;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;PASEO;ACACIAS;2;11008437;MU-38
7947408;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;10;20138350;
7947409;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;10;20138350;
7947410;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;10;20138350;
7947411;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;CALLE;BERNARDINO OBREGON;1;20008190;MU-38
7947412;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;023;CHOPERA;OPERATIVO;;CALLE;GUILLERMO DE OSMA;10;11008976;MU-38
