,index,start_station,start_station_Latitud,start_station_Longitud,end_station,end_station_Longitud,end_station_Latitud,travel_time,hour_time
7780,5236,215,40.4296903,-3.6409697,212,-3.7165313,40.3981605,359,2020-04-27T17:00:00Z
7781,5237,166,40.4139396,-3.7133382,207,-3.6973991,40.4630291,679,2020-04-27T17:00:00Z
7782,5239,65,40.4166859,-3.6893825,93,-3.6894124,40.4256984,513,2020-04-27T17:00:00Z
7783,5240,84,40.4033695,-3.6726923,186,-3.6782783,40.429069,326,2020-04-27T17:00:00Z
7784,5242,141,40.4354253,-3.6892902,153,-3.6930894,40.45235,288,2020-04-27T17:00:00Z
7785,5243,59,40.4254802,-3.7041167,43,-3.7025446,40.4100889,619,2020-04-27T17:00:00Z
7786,5245,128,40.4390329,-3.7155506,4,-3.7026739,40.4285905,979,2020-04-27T17:00:00Z
7787,5247,176,40.3942411,-3.6936302,195,-3.6754913,40.4392483,982,2020-04-27T17:00:00Z
7788,5249,46,40.4054496,-3.7071178,62,-3.6724223,40.4212986,337,2020-04-27T17:00:00Z
7789,5250,137,40.4454958,-3.6852925,172,-3.6935448,40.4008683,294,2020-04-27T17:00:00Z
7790,5251,43,40.4100889,-3.7025446,160,-3.6766176,40.4571995,1318,2020-04-27T17:00:00Z
7791,5252,131,40.4417543,-3.704022,132,-3.7035911,40.4463889,782,2020-04-27T17:00:00Z
7792,5257,60,40.4194508,-3.6881994,27,-3.6955803,40.4132831,337,2020-04-27T17:00:00Z
7793,5258,104,40.4267658,-3.6895792,104,-3.6895792,40.4267658,752,2020-04-27T17:00:00Z
7794,5263,113,40.4277472,-3.7207145,134,-3.6955114,40.444027,621,2020-04-27T17:00:00Z
7795,5264,181,40.4181748,-3.67664,181,-3.67664,40.4181748,1338,2020-04-27T17:00:00Z
7796,5265,212,40.3981605,-3.7165313,217,-3.6891094,40.4810028,789,2020-04-27T17:00:00Z
7797,5266,122,40.429524,-3.6962626,122,-3.6962626,40.429524,24,2020-04-27T17:00:00Z
7798,5271,4,40.4285905,-3.7026739,208,-3.6886852,40.4665125,1607,2020-04-27T17:00:00Z
7799,5272,6,40.4241633,-3.6984093,51,-3.6935934,40.4077234,777,2020-04-27T17:00:00Z
7800,5274,29,40.416244,-3.6958008,29,-3.6958008,40.416244,1688,2020-04-27T17:00:00Z
7801,5275,197,40.4515501,-3.6780252,141,-3.6892902,40.4354253,1466,2020-04-27T17:00:00Z
7802,5276,177,40.3915019,-3.694087,177,-3.694087,40.3915019,1110,2020-04-27T17:00:00Z
7803,5277,177,40.3915019,-3.694087,40,-3.7047463,40.4137865,519,2020-04-27T17:00:00Z
7804,5280,94,40.4233686,-3.6907044,79,-3.6805524,40.4050482,644,2020-04-27T17:00:00Z
7805,5282,139,40.4393558,-3.6904495,102,-3.6840806,40.4211552,3183,2020-04-27T17:00:00Z
7806,5283,144,40.4323192,-3.6754628,13,-3.7104727,40.4273652,843,2020-04-27T17:00:00Z
7807,5286,160,40.4571995,-3.6766176,49,-3.6992427,40.4060497,1033,2020-04-27T17:00:00Z
7808,5288,58,40.4222601,-3.6979458,58,-3.6979458,40.4222601,1599,2020-04-27T17:00:00Z
7809,5289,83,40.4132589,-3.6745339,216,-3.7288948,40.4140528,2000,2020-04-27T17:00:00Z
7810,5291,212,40.3981605,-3.7165313,141,-3.6892902,40.4354253,2663,2020-04-27T17:00:00Z
7811,5292,133,40.4471673,-3.7000292,178,-3.6788939,40.4030242,142,2020-04-27T18:00:00Z
7812,5293,100,40.4247843,-3.6738777,9,-3.7094093,40.4156134,348,2020-04-27T18:00:00Z
7813,5299,190,40.4343761,-3.6834711,58,-3.6979458,40.4222601,1054,2020-04-27T18:00:00Z
7814,5304,79,40.4050482,-3.6805524,128,-3.7156915,40.4390391,543,2020-04-27T18:00:00Z
7815,5305,98,40.4241911,-3.6754079,54,-3.7003435,40.4266233,1232,2020-04-27T18:00:00Z
7816,5307,200,40.4336617,-3.704671,176,-3.6936302,40.3942411,1173,2020-04-27T18:00:00Z
7817,5308,160,40.4571995,-3.6766176,4,-3.7026739,40.4285905,352,2020-04-27T18:00:00Z
7818,5309,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,6,2020-04-27T18:00:00Z
7819,5310,108,40.4274425,-3.670653,41,-3.6989898,40.412228,1128,2020-04-27T18:00:00Z
7820,5311,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,13,2020-04-27T18:00:00Z
7821,5312,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,9,2020-04-27T18:00:00Z
7822,5313,30,40.4193355,-3.7115428,200,-3.704671,40.4336617,747,2020-04-27T18:00:00Z
7823,5315,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,8,2020-04-27T18:00:00Z
7824,5316,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,6,2020-04-27T18:00:00Z
7825,5324,152,40.4527163,-3.6989497,200,-3.704671,40.4336617,451,2020-04-27T18:00:00Z
7826,5325,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,14,2020-04-27T18:00:00Z
7827,5330,175,40.3962687,-3.6983033,60,-3.6881994,40.4194508,388,2020-04-27T18:00:00Z
7828,5331,65,40.4166859,-3.6893825,201,-3.7038161,40.4387323,388,2020-04-27T18:00:00Z
7829,5332,67,40.410829,-3.6931349,67,-3.6931349,40.410829,2229,2020-04-27T18:00:00Z
7830,5333,15,40.4262937,-3.7073611,177,-3.694087,40.3915019,745,2020-04-27T18:00:00Z
7831,5334,20,40.4191989,-3.6952095,2,-3.7056739,40.42058,310,2020-04-27T18:00:00Z
7832,5336,92,40.4262237,-3.6864821,62,-3.6724223,40.4212986,481,2020-04-27T18:00:00Z
7833,5337,132,40.4463889,-3.7035911,10,-3.6920816,40.4254027,416,2020-04-27T18:00:00Z
7834,5340,82,40.4084793,-3.669683,197,-3.6780252,40.4515501,920,2020-04-27T18:00:00Z
7835,5341,38,40.4112961,-3.7114443,105,-3.6874745,40.4270684,1268,2020-04-27T18:00:00Z
7836,5342,118,40.4007959,-3.688135,43,-3.7025446,40.4100889,702,2020-04-27T18:00:00Z
7837,5343,29,40.416244,-3.6958008,67,-3.6931349,40.410829,804,2020-04-27T18:00:00Z
7838,5348,65,40.4166859,-3.6893825,38,-3.7114443,40.4112961,753,2020-04-27T18:00:00Z
7839,5351,25,40.4173416,-3.7059978,196,-3.6750918,40.4440957,1238,2020-04-27T18:00:00Z
7840,5352,19,40.4218997,-3.6953951,16,-3.7074955,40.4229421,1564,2020-04-27T18:00:00Z
7841,5353,132,40.4463889,-3.7035911,149,-3.6878512,40.4498448,1689,2020-04-27T18:00:00Z
7842,5355,141,40.4354253,-3.6892902,212,-3.7165313,40.3981605,3673,2020-04-27T18:00:00Z
7843,5356,50,40.4083102,-3.69322,178,-3.6788939,40.4030242,6832,2020-04-27T18:00:00Z
7844,5359,25,40.4173416,-3.7059978,25,-3.7060243,40.4172593,737,2020-04-27T18:00:00Z
7845,5360,115,40.4253802,-3.7169626,83,-3.6745339,40.4132589,523,2020-04-27T19:00:00Z
7846,5361,74,40.4117601,-3.6765768,82,-3.669683,40.4084793,433,2020-04-27T19:00:00Z
7847,5364,130,40.4417195,-3.7017071,144,-3.6754628,40.4323192,888,2020-04-27T19:00:00Z
7848,5366,77,40.4063347,-3.6707742,52,-3.7007838,40.4145181,737,2020-04-27T19:00:00Z
7849,5367,160,40.4571995,-3.6766176,43,-3.7025446,40.4100889,948,2020-04-27T19:00:00Z
7850,5368,3,40.4303224,-3.7072122,74,-3.6765768,40.4117601,752,2020-04-27T19:00:00Z
7851,5369,81,40.4095758,-3.6919663,77,-3.6707742,40.4063347,193,2020-04-27T19:00:00Z
7852,5370,197,40.4515501,-3.6780252,103,-3.6865351,40.4303733,710,2020-04-27T19:00:00Z
7853,5371,171,40.3997626,-3.6984459,103,-3.6865351,40.4303733,264,2020-04-27T19:00:00Z
7854,5376,131,40.4417543,-3.704022,142,-3.6880402,40.4335262,742,2020-04-27T19:00:00Z
7855,5378,160,40.4571995,-3.6766176,13,-3.7104727,40.4273652,425,2020-04-27T19:00:00Z
7856,5379,26,40.4238308,-3.6945421,197,-3.6780252,40.4515501,1123,2020-04-27T19:00:00Z
7857,5380,85,40.4211415,-3.6799299,46,-3.7071178,40.4054496,247,2020-04-27T19:00:00Z
7858,5381,185,40.4250682,-3.661533,81,-3.6919663,40.4095758,753,2020-04-27T19:00:00Z
7859,5382,212,40.3981605,-3.7165313,149,-3.6878512,40.4498448,1226,2020-04-27T19:00:00Z
7860,5384,154,40.4547769,-3.6946736,210,-3.702631,40.4197538,301,2020-04-27T19:00:00Z
7861,5385,67,40.410829,-3.6931349,203,-3.7144239,40.4417547,688,2020-04-27T19:00:00Z
7862,5386,107,40.4215952,-3.6884243,18,-3.6995679,40.4209206,904,2020-04-27T19:00:00Z
7863,5397,149,40.4498448,-3.6878512,61,-3.675206,40.4214379,3338,2020-04-27T19:00:00Z
7864,5398,103,40.4303733,-3.6865351,6,-3.6984093,40.4241633,4831,2020-04-27T19:00:00Z
7865,5399,115,40.4253802,-3.7169626,189,-3.6555431,40.4350206,321,2020-04-27T20:00:00Z
7866,5400,17,40.4231675,-3.7041859,81,-3.6919663,40.4095758,821,2020-04-27T20:00:00Z
7867,5401,181,40.4181748,-3.67664,89,-3.6751716,40.4272628,762,2020-04-27T20:00:00Z
7868,5403,102,40.4211552,-3.6840806,85,-3.6799299,40.4211415,401,2020-04-27T20:00:00Z
7869,5404,185,40.4250682,-3.661533,13,-3.7104727,40.4273652,889,2020-04-27T20:00:00Z
7870,5405,74,40.4117601,-3.6765768,84,-3.6726923,40.4033695,321,2020-04-27T20:00:00Z
7871,5407,172,40.4008683,-3.6935448,161,-3.7219659,40.4220566,670,2020-04-27T20:00:00Z
7872,5408,67,40.410829,-3.6931349,183,-3.6694506,40.4256358,940,2020-04-27T20:00:00Z
7873,5409,135,40.4414845,-3.6928901,49,-3.6992427,40.4060497,470,2020-04-27T20:00:00Z
7874,5410,180,40.3941252,-3.6759244,55,-3.7019295,40.4240716,1941,2020-04-27T20:00:00Z
7875,5415,43,40.4100889,-3.7025446,108,-3.670653,40.4274425,1117,2020-04-27T20:00:00Z
7876,5417,104,40.4267658,-3.6895792,52,-3.7007838,40.4145181,783,2020-04-27T20:00:00Z
7877,5418,67,40.410829,-3.6931349,62,-3.6724223,40.4212986,549,2020-04-27T20:00:00Z
7878,5424,56,40.418484,-3.7032875,80,-3.6907238,40.407626,2256,2020-04-27T20:00:00Z
7879,5425,67,40.410829,-3.6931349,71,-3.674021,40.4160054,506,2020-04-27T20:00:00Z
7880,5426,67,40.410829,-3.6931349,47,-3.702755,40.4046233,861,2020-04-27T20:00:00Z
7881,5427,181,40.4181748,-3.67664,181,-3.67664,40.4181748,1847,2020-04-27T20:00:00Z
7882,5430,50,40.4083102,-3.69322,29,-3.6958008,40.416244,499,2020-04-27T21:00:00Z
7883,5431,90,40.4250878,-3.6837297,180,-3.6759244,40.3941252,605,2020-04-27T21:00:00Z
7884,5433,88,40.4312077,-3.6837471,79,-3.6805524,40.4050482,118,2020-04-27T21:00:00Z
7885,5435,80,40.4074122,-3.6904816,56,-3.7032875,40.418484,937,2020-04-27T21:00:00Z
7886,5436,129,40.4384684,-3.6982818,160,-3.6766176,40.4571995,1099,2020-04-27T21:00:00Z
7887,5437,90,40.4250878,-3.6837297,178,-3.6788939,40.4030242,717,2020-04-27T21:00:00Z
7888,5438,105,40.4270684,-3.6874745,11,-3.7036192,40.4270517,933,2020-04-27T21:00:00Z
7889,5439,43,40.4100889,-3.7025446,160,-3.6766176,40.4571995,1982,2020-04-27T21:00:00Z
7890,5441,43,40.4100889,-3.7025446,160,-3.6766176,40.4571995,2044,2020-04-27T21:00:00Z
7891,5442,43,40.4100889,-3.7025446,160,-3.6766176,40.4571995,2040,2020-04-27T21:00:00Z
7892,5443,43,40.4100889,-3.7025446,160,-3.6766176,40.4571995,2108,2020-04-27T21:00:00Z
7893,5445,84,40.4033695,-3.6726923,57,-3.7128181,40.4296363,211,2020-04-27T21:00:00Z
7894,5446,61,40.4214379,-3.675206,61,-3.675206,40.4214379,16,2020-04-27T21:00:00Z
7895,5449,79,40.4050482,-3.6805524,79,-3.6805524,40.4050482,14,2020-04-27T21:00:00Z
7896,5450,180,40.3941252,-3.6759244,49,-3.6992427,40.4060497,399,2020-04-27T21:00:00Z
7897,5451,213,40.3889363,-3.7001575,25,-3.7060243,40.4172593,1655,2020-04-27T21:00:00Z
7898,5455,157,40.459282,-3.6893305,192,-3.6714315,40.431855,2726,2020-04-27T21:00:00Z
7899,5457,157,40.459282,-3.6893305,166,-3.7133382,40.4139396,3170,2020-04-27T21:00:00Z
7900,5458,142,40.4335262,-3.6880402,166,-3.7133382,40.4139396,4124,2020-04-27T21:00:00Z
7901,5462,6,40.4241633,-3.6984093,197,-3.6780252,40.4515501,4429,2020-04-27T21:00:00Z
7902,5463,26,40.4238308,-3.6945421,25,-3.7060243,40.4172593,1437,2020-04-27T21:00:00Z
7903,5464,15,40.4262937,-3.7073611,210,-3.702631,40.4197538,3126,2020-04-27T21:00:00Z
7904,5465,79,40.4050482,-3.6805524,134,-3.6955114,40.444027,3554,2020-04-27T21:00:00Z
7905,5466,79,40.4050482,-3.6805524,134,-3.6955114,40.444027,3651,2020-04-27T21:00:00Z
7906,5467,79,40.4050482,-3.6805524,178,-3.6788939,40.4030242,4229,2020-04-27T21:00:00Z
7907,5468,79,40.4050482,-3.6805524,178,-3.6788939,40.4030242,4281,2020-04-27T21:00:00Z
7908,5471,61,40.4214379,-3.675206,209,-3.6887875,40.4656872,8280,2020-04-27T21:00:00Z
7909,5472,61,40.4214379,-3.675206,209,-3.6887875,40.4656872,8188,2020-04-27T21:00:00Z
7910,5473,61,40.4214379,-3.675206,209,-3.6887875,40.4656872,8373,2020-04-27T21:00:00Z
7911,5474,79,40.4050482,-3.6805524,79,-3.6805524,40.4050482,16,2020-04-27T21:00:00Z
7912,5475,43,40.4100889,-3.7025446,31,-3.706625,40.4163446,333239,2020-04-27T21:00:00Z
7913,5480,95,40.4226634,-3.6869914,50,-3.69322,40.4083102,1494,2020-04-27T22:00:00Z
7914,5481,95,40.4226634,-3.6869914,50,-3.69322,40.4083102,1516,2020-04-27T22:00:00Z
7915,5483,159,40.4542549,-3.6837348,136,-3.6908127,40.4452833,988,2020-04-27T22:00:00Z
7916,5484,19,40.4218997,-3.6953951,59,-3.7041167,40.4254802,1288,2020-04-27T22:00:00Z
7917,5485,128,40.4390329,-3.7155506,219,-3.6467783,40.4083961,687,2020-04-27T22:00:00Z
7918,5490,42,40.4107714,-3.6982294,49,-3.6992427,40.4060497,949,2020-04-27T22:00:00Z
7919,5492,42,40.4107714,-3.6982294,49,-3.6992427,40.4060497,983,2020-04-27T22:00:00Z
7920,5495,108,40.4274425,-3.670653,172,-3.6935448,40.4008683,1164,2020-04-27T22:00:00Z
7921,5497,108,40.4274425,-3.670653,172,-3.6935448,40.4008683,1135,2020-04-27T22:00:00Z
7922,5500,202,40.4411686,-3.7080969,80,-3.6907238,40.407626,1103,2020-04-27T22:00:00Z
7923,5501,122,40.429524,-3.6962626,209,-3.6887875,40.4656872,6663,2020-04-27T22:00:00Z
7924,5503,19,40.4218997,-3.6953951,219,-3.6467783,40.4083961,1020,2020-04-27T23:00:00Z
7925,5507,59,40.4254802,-3.7041167,8,-3.6953067,40.4277143,598,2020-04-28T00:00:00Z
7926,5509,87,40.4276717,-3.6835631,201,-3.7038161,40.4387323,716,2020-04-28T00:00:00Z
7927,5512,95,40.4226634,-3.6869914,90,-3.6835613,40.4250791,1457,2020-04-28T00:00:00Z
7928,5515,113,40.4277472,-3.7207145,90,-3.6835613,40.4250791,2761,2020-04-28T00:00:00Z
7929,5516,210,40.4197538,-3.702631,213,-3.7001575,40.3889363,1805,2020-04-28T00:00:00Z
7930,5517,203,40.4417547,-3.7144239,154,-3.6946736,40.4547769,1296,2020-04-28T00:00:00Z
7931,5519,113,40.4277472,-3.7207145,81,-3.6919663,40.4095758,4717,2020-04-28T00:00:00Z
7932,5527,163,40.4036349,-3.7064372,102,-3.6840806,40.4211552,1643,2020-04-28T01:00:00Z
7933,5530,45,40.4069486,-3.7111381,159,-3.6837348,40.4542549,5533,2020-04-28T01:00:00Z
7934,5531,75,40.4083387,-3.6784149,20,-3.6952901,40.4191858,474,2020-04-28T02:00:00Z
7935,5532,56,40.418484,-3.7032875,19,-3.6953951,40.4218997,337,2020-04-28T02:00:00Z
7936,5534,106,40.4248642,-3.6878868,117,-3.7189152,40.4309046,6212,2020-04-28T02:00:00Z
7937,5537,107,40.4215952,-3.6884243,218,-3.6573999,40.4105519,1619,2020-04-28T03:00:00Z
7938,5539,81,40.4095758,-3.6919663,17,-3.7041859,40.4231675,988,2020-04-28T03:00:00Z
7939,5543,106,40.4248642,-3.6878868,84,-3.6726923,40.4033695,831,2020-04-28T03:00:00Z
7940,5545,187,40.4301353,-3.6638407,167,-3.7176456,40.4137331,938,2020-04-28T04:00:00Z
7941,5548,19,40.4218997,-3.6953951,56,-3.7032875,40.418484,351,2020-04-28T04:00:00Z
7942,5551,197,40.4515501,-3.6780252,129,-3.6982818,40.4384684,1119,2020-04-28T04:00:00Z
7943,5554,145,40.4297717,-3.671401,67,-3.6931349,40.410829,1457,2020-04-28T04:00:00Z
7944,5555,58,40.4222601,-3.6979458,123,-3.7134685,40.4306386,8728,2020-04-28T04:00:00Z
7945,5557,58,40.4222601,-3.6979458,165,-3.6976134,40.3928841,9928,2020-04-28T04:00:00Z
7946,5558,58,40.4222601,-3.6979458,165,-3.6976134,40.3928841,9868,2020-04-28T04:00:00Z
7947,5559,58,40.4222601,-3.6979458,165,-3.6976134,40.3928841,9933,2020-04-28T04:00:00Z
7948,5562,195,40.4392483,-3.6754913,92,-3.6864821,40.4262237,590,2020-04-28T05:00:00Z
7949,5564,13,40.4273652,-3.7104727,160,-3.6766176,40.4571995,492,2020-04-28T05:00:00Z
7950,5571,185,40.4250682,-3.661533,33,-3.7032096,40.4164757,898,2020-04-28T05:00:00Z
7951,5573,202,40.4411686,-3.7080969,56,-3.7032875,40.418484,948,2020-04-28T05:00:00Z
7952,5577,75,40.4083387,-3.6784149,73,-3.669099,40.411463,384,2020-04-28T05:00:00Z
7953,5581,132,40.4463889,-3.7035911,153,-3.6930894,40.45235,1323,2020-04-28T05:00:00Z
7954,5583,155,40.4572863,-3.700864,160,-3.6766176,40.4571995,751,2020-04-28T05:00:00Z
7955,5584,123,40.4306386,-3.7134685,106,-3.6878604,40.4250085,916,2020-04-28T05:00:00Z
7956,5585,207,40.4630291,-3.6973991,161,-3.7219659,40.4220566,410,2020-04-28T05:00:00Z
7957,5587,183,40.4256358,-3.6694506,26,-3.6945421,40.4238308,697,2020-04-28T05:00:00Z
7958,5588,142,40.4335262,-3.6880402,20,-3.6952901,40.4191858,786,2020-04-28T05:00:00Z
7959,5589,13,40.4273652,-3.7104727,187,-3.6638407,40.4301353,1057,2020-04-28T05:00:00Z
7960,5594,54,40.4266233,-3.7003435,67,-3.6931349,40.410829,676,2020-04-28T05:00:00Z
7961,5598,194,40.4371986,-3.6771947,78,-3.6745783,40.4005704,552,2020-04-28T05:00:00Z
7962,5602,157,40.459282,-3.6893305,65,-3.6893825,40.4166859,1081,2020-04-28T05:00:00Z
7963,5603,163,40.4036349,-3.7064372,140,-3.6829127,40.4385198,752,2020-04-28T05:00:00Z
7964,5607,79,40.4050482,-3.6805524,170,-3.704403,40.4011039,842,2020-04-28T05:00:00Z
7965,5608,84,40.4033695,-3.6726923,170,-3.704403,40.4011039,778,2020-04-28T05:00:00Z
7966,5613,204,40.4476606,-3.7041702,67,-3.6931349,40.410829,795,2020-04-28T05:00:00Z
7967,5616,84,40.4033695,-3.6726923,106,-3.6878604,40.4250085,2823,2020-04-28T05:00:00Z
7968,5618,84,40.4033695,-3.6726923,106,-3.6878604,40.4250085,2910,2020-04-28T05:00:00Z
7969,5620,84,40.4033695,-3.6726923,106,-3.6878604,40.4250085,3087,2020-04-28T05:00:00Z
7970,5621,26,40.4238308,-3.6945421,83,-3.6745339,40.4132589,1697,2020-04-28T05:00:00Z
7971,5622,140,40.438628,-3.6829045,106,-3.6878604,40.4250085,1084,2020-04-28T05:00:00Z
7972,5623,176,40.3942411,-3.6936302,213,-3.7001575,40.3889363,1798,2020-04-28T05:00:00Z
7973,5627,47,40.4046233,-3.702755,213,-3.7001575,40.3889363,2569,2020-04-28T05:00:00Z
7974,5629,47,40.4046233,-3.702755,213,-3.7001575,40.3889363,2680,2020-04-28T05:00:00Z
7975,5632,132,40.4463889,-3.7035911,6,-3.6984093,40.4241633,5058,2020-04-28T05:00:00Z
7976,5633,132,40.4463889,-3.7035911,6,-3.6984093,40.4241633,5110,2020-04-28T05:00:00Z
7977,5637,46,40.4054496,-3.7071178,33,-3.7032096,40.4164757,186,2020-04-28T06:00:00Z
7978,5639,171,40.3997626,-3.6984459,67,-3.6931349,40.410829,334,2020-04-28T06:00:00Z
7979,5641,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,10,2020-04-28T06:00:00Z
7980,5642,192,40.431855,-3.6714315,199,-3.7148406,40.4343244,297,2020-04-28T06:00:00Z
7981,5643,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,10,2020-04-28T06:00:00Z
7982,5644,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,11,2020-04-28T06:00:00Z
7983,5645,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,10,2020-04-28T06:00:00Z
7984,5646,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,6,2020-04-28T06:00:00Z
7985,5652,81,40.4095758,-3.6919663,81,-3.6919663,40.4095758,7,2020-04-28T06:00:00Z
7986,5655,118,40.4007959,-3.688135,175,-3.6983033,40.3962687,725,2020-04-28T06:00:00Z
7987,5656,186,40.429069,-3.6782783,96,-3.6820471,40.4220516,756,2020-04-28T06:00:00Z
7988,5657,145,40.4297717,-3.671401,195,-3.6754913,40.4392483,914,2020-04-28T06:00:00Z
7989,5659,153,40.45235,-3.6930894,166,-3.7133382,40.4139396,550,2020-04-28T06:00:00Z
7990,5661,197,40.4515501,-3.6780252,82,-3.669683,40.4084793,918,2020-04-28T06:00:00Z
7991,5664,160,40.4571995,-3.6766176,65,-3.6893825,40.4166859,1084,2020-04-28T06:00:00Z
7992,5665,76,40.4072851,-3.6751544,170,-3.704403,40.4011039,559,2020-04-28T06:00:00Z
7993,5669,175,40.3962687,-3.6983033,175,-3.6983033,40.3962687,70,2020-04-28T06:00:00Z
7994,5670,13,40.4273652,-3.7104727,160,-3.6766176,40.4571995,399,2020-04-28T06:00:00Z
7995,5671,83,40.4132589,-3.6745339,65,-3.6893825,40.4166859,643,2020-04-28T06:00:00Z
7996,5672,195,40.4392483,-3.6754913,108,-3.670653,40.4274425,494,2020-04-28T06:00:00Z
7997,5674,45,40.4069486,-3.7111381,110,-3.7201316,40.4347654,650,2020-04-28T06:00:00Z
7998,5679,107,40.4215952,-3.6884243,74,-3.6765768,40.4117601,265,2020-04-28T06:00:00Z
7999,5680,174,40.397417,-3.7063771,174,-3.7063771,40.397417,12,2020-04-28T06:00:00Z
8000,5681,177,40.3915019,-3.694087,49,-3.6992427,40.4060497,252,2020-04-28T06:00:00Z
8001,5686,174,40.397417,-3.7063771,174,-3.7063771,40.397417,9,2020-04-28T06:00:00Z
8002,5688,174,40.397417,-3.7063771,174,-3.7063771,40.397417,5,2020-04-28T06:00:00Z
8003,5691,174,40.397417,-3.7063771,174,-3.7063771,40.397417,8,2020-04-28T06:00:00Z
8004,5693,174,40.397417,-3.7063771,174,-3.7063771,40.397417,11,2020-04-28T06:00:00Z
8005,5699,185,40.4250682,-3.661533,185,-3.661533,40.4250682,964,2020-04-28T06:00:00Z
8006,5701,59,40.4254802,-3.7041167,138,-3.6915818,40.4456884,1190,2020-04-28T06:00:00Z
8007,5702,47,40.4046233,-3.702755,59,-3.7041167,40.4254802,534,2020-04-28T06:00:00Z
8008,5703,168,40.4045828,-3.6959159,160,-3.6766176,40.4571995,211,2020-04-28T06:00:00Z
8009,5704,67,40.410829,-3.6931349,3,-3.7072122,40.4303224,1080,2020-04-28T06:00:00Z
8010,5706,131,40.4417543,-3.704022,17,-3.7041859,40.4231675,312,2020-04-28T06:00:00Z
8011,5707,29,40.416244,-3.6958008,135,-3.6928901,40.4414845,871,2020-04-28T06:00:00Z
8012,5712,16,40.4229421,-3.7074955,216,-3.7288948,40.4140528,1356,2020-04-28T06:00:00Z
8013,5714,41,40.412228,-3.6989898,41,-3.6989898,40.412228,10,2020-04-28T06:00:00Z
8014,5715,41,40.412228,-3.6989898,41,-3.6989898,40.412228,14,2020-04-28T06:00:00Z
8015,5717,116,40.4240632,-3.7117588,5,-3.7020743,40.428362,495,2020-04-28T06:00:00Z
8016,5719,41,40.412228,-3.6989898,41,-3.6989898,40.412228,9,2020-04-28T06:00:00Z
8017,5720,41,40.412228,-3.6989898,41,-3.6989898,40.412228,15,2020-04-28T06:00:00Z
8018,5721,41,40.412228,-3.6989898,41,-3.6989898,40.412228,9,2020-04-28T06:00:00Z
8019,5723,41,40.412228,-3.6989898,41,-3.6989898,40.412228,5,2020-04-28T06:00:00Z
8020,5727,41,40.412228,-3.6989898,41,-3.6989898,40.412228,17,2020-04-28T06:00:00Z
8021,5728,142,40.4335262,-3.6880402,216,-3.7288948,40.4140528,539,2020-04-28T06:00:00Z
8022,5729,194,40.4371986,-3.6771947,69,-3.6888669,40.4100609,577,2020-04-28T06:00:00Z
8023,5730,153,40.45235,-3.6930894,141,-3.6892902,40.4354253,287,2020-04-28T06:00:00Z
8024,5731,49,40.4060497,-3.6992427,167,-3.7176456,40.4137331,981,2020-04-28T06:00:00Z
8025,5734,8,40.4277143,-3.6953067,75,-3.6784149,40.4083387,657,2020-04-28T06:00:00Z
8026,5735,115,40.4253802,-3.7169626,160,-3.6766176,40.4571995,888,2020-04-28T06:00:00Z
8027,5736,55,40.4240716,-3.7019295,81,-3.6919663,40.4095758,345,2020-04-28T06:00:00Z
8028,5740,156,40.4592406,-3.6913229,146,-3.67879,40.4442406,402,2020-04-28T06:00:00Z
8029,5741,65,40.4166859,-3.6893825,163,-3.7064372,40.4036349,1852,2020-04-28T06:00:00Z
8030,5742,43,40.4100889,-3.7025446,216,-3.7288948,40.4140528,1372,2020-04-28T06:00:00Z
8031,5743,131,40.4417543,-3.704022,112,-3.7248727,40.4326267,546,2020-04-28T06:00:00Z
8032,5744,65,40.4166859,-3.6893825,163,-3.7064372,40.4036349,1892,2020-04-28T06:00:00Z
8033,5746,65,40.4166859,-3.6893825,163,-3.7064372,40.4036349,1947,2020-04-28T06:00:00Z
8034,5748,163,40.4036349,-3.7064372,163,-3.7064372,40.4036349,3239,2020-04-28T06:00:00Z
8035,5751,73,40.411463,-3.669099,74,-3.6765768,40.4117601,546,2020-04-28T06:00:00Z
8036,5754,187,40.4301353,-3.6638407,90,-3.6835613,40.4250791,755,2020-04-28T06:00:00Z
8037,5756,96,40.4220516,-3.6820471,6,-3.6984093,40.4241633,576,2020-04-28T06:00:00Z
8038,5760,143,40.434616,-3.6782355,84,-3.6726923,40.4033695,878,2020-04-28T06:00:00Z
8039,5762,129,40.4384684,-3.6982818,141,-3.6892902,40.4354253,1356,2020-04-28T06:00:00Z
8040,5763,94,40.4233686,-3.6907044,107,-3.6884243,40.4215952,599,2020-04-28T06:00:00Z
8041,5768,65,40.4166859,-3.6893825,123,-3.7134685,40.4306386,2783,2020-04-28T06:00:00Z
8042,5769,65,40.4166859,-3.6893825,123,-3.7134685,40.4306386,2833,2020-04-28T06:00:00Z
