,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index
172,42,132,115,139804,40.4107714,-3.6982294,-3.7035911,40.4463889,402,2021-03-12T22:00:00Z,139804
173,42,132,115,143741,40.4107714,-3.6982294,-3.7035911,40.4463889,495,2021-03-29T07:00:00Z,143741
174,42,132,115,150475,40.4107714,-3.6982294,-3.7035911,40.4463889,345,2021-03-14T23:00:00Z,150475
175,42,132,115,152150,40.4107714,-3.6982294,-3.7035911,40.4463889,543,2021-03-03T13:00:00Z,152150
176,42,132,115,156372,40.4107714,-3.6982294,-3.7035911,40.4463889,376,2021-03-21T23:00:00Z,156372
177,42,132,115,156384,40.4107714,-3.6982294,-3.7035911,40.4463889,415,2021-03-22T07:00:00Z,156384
178,42,132,115,156469,40.4107714,-3.6982294,-3.7035911,40.4463889,453,2021-03-23T07:00:00Z,156469
179,42,132,115,157815,40.4107714,-3.6982294,-3.7035911,40.4463889,645,2021-03-08T07:00:00Z,157815
180,42,132,115,157901,40.4107714,-3.6982294,-3.7035911,40.4463889,396,2021-03-09T13:00:00Z,157901
181,42,132,115,160176,40.4107714,-3.6982294,-3.7035911,40.4463889,496,2021-03-04T19:00:00Z,160176
182,42,132,115,164086,40.4107714,-3.6982294,-3.7035911,40.4463889,349,2021-03-18T22:00:00Z,164086
183,42,132,115,164226,40.4107714,-3.6982294,-3.7035911,40.4463889,331,2021-03-20T23:00:00Z,164226
184,42,132,115,167534,40.4107714,-3.6982294,-3.7035911,40.4463889,414,2021-03-28T22:00:00Z,167534
185,42,132,115,170005,40.4107714,-3.6982294,-3.7035911,40.4463889,388,2021-03-26T08:00:00Z,170005
186,42,132,115,176453,40.4107714,-3.6982294,-3.7035911,40.4463889,440,2021-03-09T22:00:00Z,176453
187,42,132,115,178039,40.4107714,-3.6982294,-3.7035911,40.4463889,495,2021-03-27T23:00:00Z,178039
188,42,132,115,179205,40.4107714,-3.6982294,-3.7035911,40.4463889,391,2021-03-10T22:00:00Z,179205
189,42,132,115,182349,40.4107714,-3.6982294,-3.7035911,40.4463889,552,2021-03-16T07:00:00Z,182349
190,42,132,115,195595,40.4107714,-3.6982294,-3.7035911,40.4463889,409,2021-03-15T08:00:00Z,195595
191,42,132,115,199922,40.4107714,-3.6982294,-3.7035911,40.4463889,479,2021-03-03T18:00:00Z,199922
192,42,132,115,202529,40.4107714,-3.6982294,-3.7035911,40.4463889,534,2021-03-03T07:00:00Z,202529
193,42,132,115,206044,40.4107714,-3.6982294,-3.7035911,40.4463889,537,2021-03-13T07:00:00Z,206044
194,42,132,115,212947,40.4107714,-3.6982294,-3.7035911,40.4463889,477,2021-03-31T07:00:00Z,212947
195,42,132,115,213615,40.4107714,-3.6982294,-3.7035911,40.4463889,425,2021-03-07T23:00:00Z,213615
196,42,132,115,218051,40.4107714,-3.6982294,-3.7035911,40.4463889,643,2021-03-28T07:00:00Z,218051
197,42,132,115,218776,40.4107714,-3.6982294,-3.7035911,40.4463889,388,2021-03-05T23:00:00Z,218776
198,42,132,115,221800,40.4107714,-3.6982294,-3.7035911,40.4463889,588,2021-03-12T07:00:00Z,221800
199,42,132,115,222011,40.4107714,-3.6982294,-3.7035911,40.4463889,944,2021-03-14T13:00:00Z,222011
200,42,132,115,222913,40.4107714,-3.6982294,-3.7035911,40.4463889,380,2021-03-24T22:00:00Z,222913
201,42,132,115,224507,40.4107714,-3.6982294,-3.7035911,40.4463889,2788,2021-03-12T11:00:00Z,224507
202,42,132,115,225293,40.4107714,-3.6982294,-3.7035911,40.4463889,633,2021-03-22T08:00:00Z,225293
203,42,132,115,225790,40.4107714,-3.6982294,-3.7035911,40.4463889,430,2021-03-27T07:00:00Z,225790
204,42,132,115,226942,40.4107714,-3.6982294,-3.7035911,40.4463889,889,2021-03-10T17:00:00Z,226942
205,42,132,115,235842,40.4107714,-3.6982294,-3.7035911,40.4463889,567,2021-03-22T10:00:00Z,235842
206,42,132,115,236208,40.4107714,-3.6982294,-3.7035911,40.4463889,440,2021-03-25T23:00:00Z,236208
207,42,132,115,236740,40.4107714,-3.6982294,-3.7035911,40.4463889,629,2021-03-02T07:00:00Z,236740
208,42,132,115,239734,40.4107714,-3.6982294,-3.7035911,40.4463889,400,2021-03-06T08:00:00Z,239734
209,42,132,115,241639,40.4107714,-3.6982294,-3.7035911,40.4463889,392,2021-03-26T23:00:00Z,241639
210,42,132,115,243658,40.4107714,-3.6982294,-3.7035911,40.4463889,596,2021-03-19T23:00:00Z,243658
211,42,132,115,246176,40.4107714,-3.6982294,-3.7035911,40.4463889,443,2021-03-18T22:00:00Z,246176
212,42,132,115,252237,40.4107714,-3.6982294,-3.7035911,40.4463889,572,2021-03-27T22:00:00Z,252237
213,42,132,115,254469,40.4107714,-3.6982294,-3.7035911,40.4463889,806,2021-03-23T07:00:00Z,254469
214,42,132,115,254551,40.4107714,-3.6982294,-3.7035911,40.4463889,620,2021-03-23T23:00:00Z,254551
215,42,132,115,257332,40.4107714,-3.6982294,-3.7035911,40.4463889,393,2021-03-25T07:00:00Z,257332
216,42,132,115,260325,40.4107714,-3.6982294,-3.7035911,40.4463889,604,2021-03-28T07:00:00Z,260325
217,42,132,115,264850,40.4107714,-3.6982294,-3.7035911,40.4463889,1063,2021-03-19T11:00:00Z,264850
218,42,132,115,267791,40.4107714,-3.6982294,-3.7035911,40.4463889,433,2021-03-23T17:00:00Z,267791
219,42,132,115,269408,40.4107714,-3.6982294,-3.7035911,40.4463889,468,2021-03-12T16:00:00Z,269408
220,42,132,115,270328,40.4107714,-3.6982294,-3.7035911,40.4463889,485,2021-03-23T08:00:00Z,270328
221,42,132,115,271397,40.4107714,-3.6982294,-3.7035911,40.4463889,502,2021-03-04T09:00:00Z,271397
222,42,132,115,271647,40.4107714,-3.6982294,-3.7035911,40.4463889,390,2021-03-06T23:00:00Z,271647
223,42,132,115,274725,40.4107714,-3.6982294,-3.7035911,40.4463889,499,2021-03-13T07:00:00Z,274725
224,42,132,115,276626,40.4107714,-3.6982294,-3.7035911,40.4463889,468,2021-03-05T13:00:00Z,276626
225,42,132,115,278728,40.4107714,-3.6982294,-3.7035911,40.4463889,381,2021-03-29T20:00:00Z,278728
226,42,132,115,282902,40.4107714,-3.6982294,-3.7035911,40.4463889,456,2021-03-16T13:00:00Z,282902
227,42,132,115,286173,40.4107714,-3.6982294,-3.7035911,40.4463889,834,2021-03-23T15:00:00Z,286173
228,42,132,115,287540,40.4107714,-3.6982294,-3.7035911,40.4463889,613,2021-03-09T07:00:00Z,287540
229,42,132,115,288021,40.4107714,-3.6982294,-3.7035911,40.4463889,1242,2021-03-14T12:00:00Z,288021
230,42,132,115,290275,40.4107714,-3.6982294,-3.7035911,40.4463889,450,2021-03-10T08:00:00Z,290275
231,42,132,115,290911,40.4107714,-3.6982294,-3.7035911,40.4463889,344,2021-03-16T23:00:00Z,290911
232,42,132,115,292859,40.4107714,-3.6982294,-3.7035911,40.4463889,432,2021-03-10T07:00:00Z,292859
233,42,132,115,293446,40.4107714,-3.6982294,-3.7035911,40.4463889,558,2021-03-16T18:00:00Z,293446
234,42,132,115,294100,40.4107714,-3.6982294,-3.7035911,40.4463889,446,2021-03-24T07:00:00Z,294100
235,42,132,115,298450,40.4107714,-3.6982294,-3.7035911,40.4463889,424,2021-03-11T22:00:00Z,298450
236,42,132,115,298453,40.4107714,-3.6982294,-3.7035911,40.4463889,405,2021-03-11T22:00:00Z,298453
237,42,132,115,299730,40.4107714,-3.6982294,-3.7035911,40.4463889,688,2021-03-26T18:00:00Z,299730
238,42,132,115,301646,40.4107714,-3.6982294,-3.7035911,40.4463889,1063,2021-03-18T15:00:00Z,301646
